Rented Bike Count,Hour,Temperature(캜),Humidity(%),Wind speed (m/s),Visibility (10m),Seasons,Holiday,Functioning Day,Day,Month,Year
234,15,19.6,44,2.4,1885,Spring,No Holiday,Yes,22,4,2018
321,21,6.0,79,2.7,306,Winter,No Holiday,Yes,23,2,2018
31,4,-2.7,67,0.5,1302,Winter,No Holiday,Yes,1,2,2018
241,4,24.8,86,2.1,1103,Summer,No Holiday,Yes,13,7,2018
1464,19,11.5,52,2.4,1319,Autumn,No Holiday,Yes,14,11,2018
808,10,17.4,46,1.8,734,Spring,No Holiday,Yes,28,4,2018
4,10,4.8,96,0.6,87,Winter,Holiday,Yes,24,12,2017
268,2,2.3,56,0.6,2000,Spring,No Holiday,Yes,17,3,2018
762,14,32.7,49,1.5,765,Summer,No Holiday,Yes,18,7,2018
236,2,24.5,96,0.5,476,Summer,No Holiday,Yes,7,11,2018
1306,17,34.7,51,3.0,2000,Summer,No Holiday,Yes,14,8,2018
2649,19,24.0,60,2.8,1379,Summer,No Holiday,Yes,6,7,2018
564,18,-0.5,26,1.7,1999,Winter,No Holiday,Yes,2,8,2018
45,5,-5.6,72,2.0,662,Winter,No Holiday,Yes,16,12,2017
670,12,33.8,44,2.0,1899,Summer,No Holiday,Yes,8,12,2018
1266,17,35.0,37,2.6,2000,Summer,No Holiday,Yes,8,8,2018
1150,7,18.9,85,0.6,289,Spring,No Holiday,Yes,30,5,2018
102,3,1.9,91,1.4,218,Winter,No Holiday,Yes,12,7,2017
993,14,17.5,38,1.2,1090,Autumn,No Holiday,Yes,11,5,2018
137,16,6.1,65,1.5,1465,Spring,No Holiday,Yes,4,8,2018
2122,19,16.2,62,2.2,2000,Autumn,No Holiday,Yes,10,1,2018
138,23,-6.9,53,0.7,2000,Winter,No Holiday,Yes,17,12,2017
782,10,8.6,57,0.6,1102,Autumn,No Holiday,Yes,15,11,2018
213,0,9.8,86,1.3,2000,Spring,No Holiday,Yes,24,4,2018
530,6,11.4,67,1.0,1600,Spring,No Holiday,Yes,24,5,2018
790,0,11.7,53,1.4,1620,Spring,No Holiday,Yes,29,4,2018
1049,7,5.0,67,1.0,1774,Spring,No Holiday,Yes,16,4,2018
2387,20,26.1,49,1.9,1960,Summer,No Holiday,Yes,24,6,2018
144,23,-6.7,36,1.3,1821,Winter,No Holiday,Yes,1,12,2018
171,3,24.5,87,4.3,1985,Summer,No Holiday,Yes,29,8,2018
729,22,2.0,30,1.3,1995,Autumn,No Holiday,Yes,23,11,2018
333,15,1.5,34,2.8,1776,Winter,No Holiday,Yes,1,5,2018
2055,14,19.7,64,2.9,929,Spring,No Holiday,Yes,13,5,2018
200,6,1.2,76,3.7,371,Winter,No Holiday,Yes,12,4,2017
468,15,11.7,81,1.2,616,Spring,No Holiday,Yes,3,4,2018
0,10,11.0,49,0.7,957,Autumn,No Holiday,No,11,3,2018
195,3,1.9,33,0.9,1994,Autumn,No Holiday,Yes,29,11,2018
1074,22,8.8,58,0.5,1358,Autumn,No Holiday,Yes,14,11,2018
880,0,17.0,51,1.5,2000,Autumn,No Holiday,Yes,26,9,2018
152,14,24.4,93,2.9,250,Summer,No Holiday,Yes,24,8,2018
364,20,-1.9,26,2.2,2000,Winter,No Holiday,Yes,1,2,2018
274,23,1.9,60,1.3,2000,Spring,No Holiday,Yes,3,5,2018
1999,15,21.0,28,1.7,2000,Spring,No Holiday,Yes,20,5,2018
16,9,11.8,95,1.0,168,Spring,No Holiday,Yes,5,12,2018
892,9,29.0,64,0.8,1987,Summer,No Holiday,Yes,8,10,2018
694,0,9.2,64,0.7,2000,Autumn,No Holiday,Yes,18,10,2018
614,7,18.0,82,0.7,264,Spring,Holiday,Yes,5,1,2018
520,18,21.5,89,3.0,350,Autumn,No Holiday,Yes,16,9,2018
181,16,1.8,76,0.8,410,Winter,No Holiday,Yes,18,12,2017
94,8,-10.7,43,0.9,2000,Winter,No Holiday,Yes,17,12,2017
1566,22,23.1,79,0.6,1891,Autumn,No Holiday,Yes,15,9,2018
484,16,1.2,54,4.2,793,Winter,No Holiday,Yes,1,12,2017
831,0,17.6,57,1.8,943,Spring,No Holiday,Yes,25,5,2018
1174,8,1.1,79,1.7,1480,Spring,No Holiday,Yes,22,3,2018
801,20,9.4,50,2.1,391,Spring,No Holiday,Yes,3,12,2018
1671,8,-1.2,33,0.5,2000,Autumn,No Holiday,Yes,22,11,2018
1141,13,20.8,23,1.7,1467,Spring,No Holiday,Yes,25,4,2018
59,19,-1.7,91,1.1,167,Winter,No Holiday,Yes,30,1,2018
1041,12,26.9,60,2.3,1592,Autumn,No Holiday,Yes,9,6,2018
255,6,15.8,69,0.9,2000,Autumn,No Holiday,Yes,9,9,2018
1423,8,11.0,78,0.8,412,Autumn,No Holiday,Yes,23,10,2018
227,5,28.6,73,0.8,1808,Summer,Holiday,Yes,15,8,2018
2405,19,18.8,47,2.8,1988,Spring,No Holiday,Yes,5,9,2018
0,13,17.8,29,2.0,1328,Autumn,No Holiday,No,11,3,2018
2039,19,31.7,60,2.3,1492,Summer,No Holiday,Yes,25,7,2018
355,3,16.5,57,1.6,2000,Autumn,No Holiday,Yes,26,9,2018
1865,19,34.9,47,2.4,2000,Summer,No Holiday,Yes,31,7,2018
550,15,5.7,53,2.0,2000,Autumn,No Holiday,Yes,21,11,2018
2441,20,22.6,51,1.3,2000,Summer,No Holiday,Yes,15,6,2018
934,23,17.4,46,2.1,2000,Autumn,No Holiday,Yes,26,9,2018
937,7,30.8,58,1.6,1777,Summer,No Holiday,Yes,8,3,2018
105,3,2.7,75,0.7,417,Spring,No Holiday,Yes,3,9,2018
484,12,31.1,63,3.0,1795,Summer,No Holiday,Yes,8,9,2018
1373,22,22.9,56,1.3,1927,Summer,No Holiday,Yes,18,6,2018
1425,18,12.2,43,2.8,463,Spring,No Holiday,Yes,3,12,2018
830,11,7.8,38,0.8,1369,Autumn,No Holiday,Yes,17,11,2018
619,8,19.0,65,2.0,2000,Summer,No Holiday,Yes,6,10,2018
1636,16,23.6,31,1.1,2000,Autumn,No Holiday,Yes,27,9,2018
466,8,-7.8,65,1.1,1738,Winter,No Holiday,Yes,20,12,2017
507,19,-0.4,47,2.5,1269,Winter,No Holiday,Yes,12,7,2017
146,4,5.0,71,1.4,1994,Autumn,No Holiday,Yes,31,10,2018
0,21,11.4,74,1.9,498,Autumn,No Holiday,No,11,9,2018
1101,17,4.9,41,3.3,1985,Autumn,No Holiday,Yes,22,11,2018
111,1,-3.4,36,3.8,2000,Winter,No Holiday,Yes,12,11,2017
465,17,4.6,52,3.9,1059,Winter,No Holiday,Yes,22,2,2018
709,12,6.9,30,1.8,1994,Spring,No Holiday,Yes,4,8,2018
278,12,1.1,34,0.9,1455,Winter,No Holiday,Yes,1,7,2018
1870,22,28.0,76,1.5,1542,Summer,No Holiday,Yes,19,7,2018
107,4,2.1,33,0.5,1981,Autumn,No Holiday,Yes,29,11,2018
1284,11,22.3,50,1.3,2000,Autumn,No Holiday,Yes,29,9,2018
1184,13,26.2,51,3.2,1078,Summer,No Holiday,Yes,20,6,2018
528,13,9.3,27,2.2,1816,Spring,No Holiday,Yes,3,6,2018
2068,17,27.7,40,5.0,2000,Autumn,No Holiday,Yes,9,5,2018
2115,17,28.1,37,3.6,1346,Summer,No Holiday,Yes,6,5,2018
71,22,20.4,96,1.1,1641,Summer,No Holiday,Yes,7,9,2018
2026,21,22.1,55,1.5,2000,Summer,No Holiday,Yes,6,10,2018
1389,20,14.1,46,3.4,1940,Spring,No Holiday,Yes,5,4,2018
1409,16,18.0,26,2.1,2000,Autumn,No Holiday,Yes,17,10,2018
202,12,-4.6,32,4.2,1874,Winter,No Holiday,Yes,2,12,2018
229,13,-5.8,38,3.7,1961,Winter,No Holiday,Yes,2,3,2018
54,5,6.3,97,1.7,787,Spring,No Holiday,Yes,4,6,2018
0,6,19.0,76,0.3,1488,Autumn,No Holiday,No,19,9,2018
63,4,2.7,82,2.8,222,Winter,No Holiday,Yes,24,2,2018
154,23,-1.6,51,0.7,1882,Winter,Holiday,Yes,1,1,2018
306,5,27.4,78,0.8,1301,Summer,No Holiday,Yes,26,7,2018
263,20,-2.4,36,1.0,2000,Winter,No Holiday,Yes,2,1,2018
1037,14,19.8,23,2.6,1472,Spring,No Holiday,Yes,17,4,2018
288,5,17.8,91,2.2,393,Summer,No Holiday,Yes,6,7,2018
2227,19,22.0,40,1.6,1658,Spring,No Holiday,Yes,25,5,2018
165,4,8.1,78,0.6,2000,Autumn,No Holiday,Yes,18,10,2018
733,14,34.5,43,2.6,2000,Summer,No Holiday,Yes,8,11,2018
110,4,7.6,52,0.4,1935,Spring,No Holiday,Yes,17,4,2018
57,3,-7.4,54,1.7,1968,Winter,No Holiday,Yes,1,4,2018
145,11,-4.6,27,2.6,1887,Winter,No Holiday,Yes,28,1,2018
193,14,-4.1,25,2.0,1730,Winter,No Holiday,Yes,27,1,2018
305,12,7.6,48,2.6,600,Winter,No Holiday,Yes,28,2,2018
1171,7,28.3,72,2.0,1200,Summer,No Holiday,Yes,25,7,2018
92,6,-13.2,50,0.5,1873,Winter,No Holiday,Yes,2,7,2018
575,11,35.7,42,1.6,1727,Summer,No Holiday,Yes,8,3,2018
578,8,-2.7,68,2.2,1919,Winter,No Holiday,Yes,26,12,2017
278,15,-2.5,28,2.0,2000,Winter,No Holiday,Yes,17,12,2017
271,18,-0.6,37,1.6,1797,Winter,No Holiday,Yes,1,6,2018
1404,13,21.2,31,2.8,1295,Spring,No Holiday,Yes,28,4,2018
1124,13,27.7,39,1.9,1882,Spring,No Holiday,Yes,28,5,2018
93,3,-0.6,43,1.7,1316,Winter,No Holiday,Yes,19,1,2018
732,0,26.5,81,0.9,1650,Summer,No Holiday,Yes,16,7,2018
1909,20,22.3,50,2.7,1512,Spring,No Holiday,Yes,26,5,2018
998,10,23.7,59,1.7,2000,Summer,No Holiday,Yes,7,6,2018
700,10,30.2,52,1.4,1923,Summer,No Holiday,Yes,22,8,2018
897,18,6.6,62,0.8,522,Winter,No Holiday,Yes,27,2,2018
1235,14,27.5,69,0.5,736,Summer,No Holiday,Yes,30,6,2018
142,0,-6.5,63,1.5,1666,Winter,No Holiday,Yes,20,12,2017
122,2,19.1,78,1.3,2000,Autumn,No Holiday,Yes,21,9,2018
1346,17,11.0,70,2.9,617,Autumn,No Holiday,Yes,16,11,2018
164,6,-2.1,82,1.8,381,Winter,No Holiday,Yes,20,2,2018
2214,20,26.9,80,1.5,1806,Summer,No Holiday,Yes,7,12,2018
534,17,4.5,59,1.6,384,Winter,No Holiday,Yes,29,12,2017
0,8,11.2,69,0.9,1714,Autumn,No Holiday,No,10,2,2018
33,8,0.4,96,3.1,33,Autumn,No Holiday,Yes,24,11,2018
384,9,-1.4,56,1.4,709,Winter,No Holiday,Yes,20,2,2018
2051,20,31.5,61,1.8,2000,Summer,No Holiday,Yes,23,7,2018
638,22,5.3,63,1.8,591,Spring,No Holiday,Yes,23,3,2018
2443,19,25.4,50,0.6,2000,Autumn,No Holiday,Yes,9,12,2018
2253,8,21.4,70,1.5,1986,Autumn,No Holiday,Yes,14,9,2018
265,5,14.4,82,1.2,708,Spring,No Holiday,Yes,31,5,2018
147,4,3.6,70,0.8,1934,Autumn,No Holiday,Yes,11,1,2018
183,12,-1.3,17,1.5,1998,Winter,Holiday,Yes,17,2,2018
1176,20,7.6,59,0.7,2000,Autumn,No Holiday,Yes,31,10,2018
2404,21,23.3,51,1.7,1654,Summer,No Holiday,Yes,6,5,2018
983,22,16.2,71,2.0,1780,Spring,No Holiday,Yes,14,3,2018
264,5,23.9,70,1.5,2000,Autumn,No Holiday,Yes,9,3,2018
756,12,6.7,71,4.6,543,Spring,No Holiday,Yes,4,6,2018
895,17,36.3,36,1.5,2000,Summer,No Holiday,Yes,29,7,2018
157,3,14.3,61,1.0,475,Spring,No Holiday,Yes,30,4,2018
75,5,-5.1,55,1.5,1452,Winter,No Holiday,Yes,1,5,2018
405,14,8.6,63,1.6,263,Winter,No Holiday,Yes,23,12,2017
252,4,12.1,51,1.6,1939,Spring,No Holiday,Yes,5,5,2018
922,11,21.5,30,2.9,1779,Spring,No Holiday,Yes,24,5,2018
1160,7,8.4,83,1.4,1400,Spring,No Holiday,Yes,5,3,2018
29,11,16.1,89,2.4,1112,Autumn,No Holiday,Yes,10,5,2018
441,3,27.9,69,0.8,2000,Summer,No Holiday,Yes,8,11,2018
352,2,26.3,65,0.3,2000,Summer,No Holiday,Yes,20,8,2018
835,0,9.1,69,0.9,1885,Autumn,No Holiday,Yes,13,10,2018
739,1,8.5,70,0.2,1856,Autumn,No Holiday,Yes,13,10,2018
913,12,19.6,63,2.9,1034,Spring,No Holiday,Yes,4,3,2018
683,9,5.2,51,1.7,2000,Spring,No Holiday,Yes,16,3,2018
644,12,33.8,47,1.7,1962,Summer,No Holiday,Yes,29,7,2018
249,16,-1.2,63,0.9,876,Winter,No Holiday,Yes,13,1,2018
393,16,5.1,17,3.4,2000,Winter,No Holiday,Yes,20,2,2018
507,10,6.7,46,2.2,1936,Spring,No Holiday,Yes,16,3,2018
1868,22,21.6,52,1.9,2000,Autumn,No Holiday,Yes,9,11,2018
167,21,0.0,59,3.0,1862,Winter,No Holiday,Yes,12,10,2017
2175,21,23.8,68,2.2,694,Summer,No Holiday,Yes,23,6,2018
72,5,2.9,66,0.8,325,Winter,No Holiday,Yes,17,1,2018
1511,21,31.2,63,1.7,1537,Summer,No Holiday,Yes,8,3,2018
1108,13,19.4,31,2.0,1862,Autumn,No Holiday,Yes,16,10,2018
1004,11,22.3,33,1.8,1853,Spring,No Holiday,Yes,27,5,2018
1097,9,12.0,72,3.3,1650,Autumn,No Holiday,Yes,10,10,2018
304,3,20.9,68,1.7,2000,Autumn,No Holiday,Yes,13,9,2018
3277,18,25.3,56,2.8,1992,Autumn,No Holiday,Yes,17,9,2018
834,16,34.9,51,2.0,1221,Summer,No Holiday,Yes,24,7,2018
222,3,12.7,67,0.5,2000,Autumn,Holiday,Yes,25,9,2018
1188,11,19.1,56,2.4,1802,Autumn,No Holiday,Yes,10,7,2018
435,3,29.7,57,1.5,1964,Summer,No Holiday,Yes,8,4,2018
15,2,14.5,97,2.2,179,Spring,No Holiday,Yes,4,4,2018
0,20,16.8,62,2.0,2000,Autumn,No Holiday,No,10,2,2018
965,15,10.9,33,2.6,1963,Autumn,No Holiday,Yes,30,10,2018
105,5,14.4,66,0.3,2000,Autumn,Holiday,Yes,24,9,2018
1181,15,33.8,31,1.6,2000,Summer,No Holiday,Yes,19,8,2018
0,7,15.1,81,0.8,1939,Autumn,No Holiday,No,30,9,2018
220,7,13.7,98,1.6,468,Spring,No Holiday,Yes,13,5,2018
1805,18,19.7,52,7.2,2000,Spring,No Holiday,Yes,4,10,2018
0,7,10.4,81,3.0,1741,Autumn,No Holiday,No,11,9,2018
273,5,26.4,62,0.6,2000,Summer,No Holiday,Yes,30,7,2018
2355,17,24.5,35,1.8,1927,Spring,No Holiday,Yes,19,5,2018
645,19,8.4,85,1.2,2000,Autumn,No Holiday,Yes,28,10,2018
70,13,8.8,93,1.7,597,Spring,No Holiday,Yes,14,4,2018
112,2,-1.2,35,2.2,2000,Winter,Holiday,Yes,15,2,2018
267,4,25.1,83,0.0,1253,Summer,No Holiday,Yes,20,7,2018
260,17,-0.7,29,2.0,2000,Winter,Holiday,Yes,25,12,2017
880,13,12.4,50,2.5,379,Spring,No Holiday,Yes,24,3,2018
912,9,19.3,62,0.8,1894,Spring,Holiday,Yes,22,5,2018
4,8,4.6,91,1.7,95,Winter,Holiday,Yes,24,12,2017
0,0,10.0,73,0.5,700,Autumn,No Holiday,No,11,6,2018
450,0,5.1,36,2.2,774,Autumn,No Holiday,Yes,28,11,2018
45,3,-4.7,38,2.4,2000,Winter,No Holiday,Yes,12,11,2017
712,11,28.7,64,1.3,1332,Summer,No Holiday,Yes,15,7,2018
2173,21,24.2,32,2.1,2000,Summer,No Holiday,Yes,6,3,2018
1479,18,23.4,67,0.6,2000,Summer,No Holiday,Yes,26,8,2018
168,21,-6.5,45,0.7,2000,Winter,No Holiday,Yes,17,12,2017
84,2,-10.6,40,1.0,2000,Winter,No Holiday,Yes,30,1,2018
266,21,-9.7,51,2.5,2000,Winter,No Holiday,Yes,12,11,2017
1507,19,8.4,53,1.0,2000,Autumn,No Holiday,Yes,31,10,2018
980,15,15.3,37,1.8,1774,Autumn,No Holiday,Yes,13,11,2018
308,9,-2.4,36,1.2,1276,Winter,No Holiday,Yes,2,9,2018
124,21,-5.6,28,4.1,2000,Winter,No Holiday,Yes,2,10,2018
183,5,6.0,72,1.3,2000,Autumn,No Holiday,Yes,10,12,2018
763,10,25.0,60,1.5,570,Summer,No Holiday,Yes,24,6,2018
533,10,29.8,76,1.4,850,Summer,No Holiday,Yes,8,6,2018
466,0,16.0,69,2.4,1863,Spring,No Holiday,Yes,15,3,2018
483,10,31.6,51,2.3,1969,Summer,No Holiday,Yes,8,12,2018
584,0,5.7,62,2.3,1909,Autumn,No Holiday,Yes,11,1,2018
69,4,-7.1,59,0.8,1058,Winter,No Holiday,Yes,15,12,2017
1182,7,22.6,88,0.8,2000,Summer,No Holiday,Yes,28,8,2018
225,17,-6.4,28,4.5,2000,Winter,No Holiday,Yes,2,5,2018
1406,22,30.4,45,1.6,2000,Summer,No Holiday,Yes,29,7,2018
2297,16,28.7,40,2.5,1474,Summer,No Holiday,Yes,6,9,2018
190,5,12.2,52,2.3,1961,Spring,No Holiday,Yes,5,5,2018
933,12,10.0,38,1.5,1677,Spring,No Holiday,Yes,17,3,2018
278,1,8.7,70,0.9,398,Spring,No Holiday,Yes,27,3,2018
234,11,-1.4,37,1.0,1317,Winter,No Holiday,Yes,2,2,2018
304,7,6.9,81,0.8,665,Autumn,No Holiday,Yes,14,10,2018
614,23,13.5,74,1.2,603,Spring,No Holiday,Yes,28,3,2018
30,4,-14.3,45,2.0,2000,Winter,No Holiday,Yes,1,12,2018
1582,22,24.6,71,1.5,1319,Summer,No Holiday,Yes,30,8,2018
0,11,16.4,45,0.7,2000,Autumn,Holiday,No,10,9,2018
182,14,-2.4,30,3.4,1824,Winter,No Holiday,Yes,2,12,2018
1416,15,26.2,51,3.3,1104,Summer,No Holiday,Yes,6,8,2018
29,5,17.8,98,1.0,457,Spring,No Holiday,Yes,18,5,2018
908,0,30.7,52,1.3,2000,Summer,No Holiday,Yes,23,8,2018
0,9,13.9,66,1.6,1427,Autumn,No Holiday,No,10,2,2018
792,10,12.0,61,4.1,1981,Autumn,No Holiday,Yes,10,10,2018
576,23,4.1,46,1.8,2000,Autumn,No Holiday,Yes,17,11,2018
129,3,-4.5,71,1.6,651,Winter,No Holiday,Yes,16,12,2017
1163,15,28.0,76,2.3,1437,Summer,No Holiday,Yes,7,12,2018
555,23,2.9,31,1.7,1869,Autumn,No Holiday,Yes,28,11,2018
812,8,22.3,64,1.7,2000,Autumn,No Holiday,Yes,9,1,2018
1094,13,15.9,48,2.7,538,Autumn,No Holiday,Yes,11,10,2018
2337,21,21.4,54,1.5,2000,Summer,No Holiday,Yes,15,6,2018
244,3,19.6,51,1.0,1923,Summer,No Holiday,Yes,6,4,2018
0,1,16.7,89,2.4,1814,Autumn,No Holiday,No,10,6,2018
770,11,11.1,47,1.2,1047,Autumn,No Holiday,Yes,15,11,2018
934,18,10.6,42,2.8,1307,Spring,No Holiday,Yes,17,3,2018
59,23,22.8,97,1.0,600,Summer,No Holiday,Yes,28,8,2018
262,3,7.4,63,0.6,699,Autumn,No Holiday,Yes,16,11,2018
1354,23,26.4,76,0.6,959,Summer,No Holiday,Yes,18,7,2018
886,12,13.4,48,2.3,962,Autumn,No Holiday,Yes,16,11,2018
586,11,6.4,29,2.7,2000,Spring,No Holiday,Yes,4,8,2018
1033,7,16.8,73,1.0,1366,Spring,No Holiday,Yes,4,3,2018
455,14,9.9,25,1.5,1401,Winter,No Holiday,Yes,26,2,2018
502,8,-10.2,35,1.8,2000,Winter,No Holiday,Yes,27,12,2017
1181,21,16.8,67,2.0,1775,Spring,No Holiday,Yes,14,3,2018
247,1,1.6,85,2.0,952,Spring,No Holiday,Yes,22,3,2018
395,3,17.4,57,0.6,2000,Autumn,No Holiday,Yes,9,9,2018
1396,14,29.8,23,3.6,1945,Summer,No Holiday,Yes,6,2,2018
922,10,21.9,43,1.1,2000,Autumn,No Holiday,Yes,9,11,2018
255,4,21.1,62,1.8,2000,Autumn,No Holiday,Yes,9,2,2018
32,6,3.1,89,0.2,903,Spring,No Holiday,Yes,3,8,2018
1031,13,22.7,44,1.4,1913,Autumn,Holiday,Yes,23,9,2018
2064,19,21.2,65,2.9,559,Spring,No Holiday,Yes,30,4,2018
1468,17,34.3,44,2.1,1704,Summer,No Holiday,Yes,20,7,2018
1999,19,17.1,51,2.5,1223,Spring,No Holiday,Yes,5,11,2018
173,3,26.8,62,4.5,1742,Summer,No Holiday,Yes,21,8,2018
959,11,23.1,30,2.5,1896,Spring,No Holiday,Yes,25,5,2018
889,13,13.3,36,2.1,1283,Autumn,No Holiday,Yes,11,12,2018
95,6,-8.1,59,0.7,1915,Winter,No Holiday,Yes,2,1,2018
222,1,4.8,80,1.3,583,Spring,No Holiday,Yes,3,11,2018
816,10,16.4,64,2.4,423,Spring,No Holiday,Yes,5,11,2018
115,8,-3.6,53,0.5,1227,Winter,No Holiday,Yes,21,1,2018
231,21,1.2,92,0.7,1474,Spring,No Holiday,Yes,21,3,2018
723,9,12.4,66,1.0,546,Spring,No Holiday,Yes,28,3,2018
2528,18,35.4,40,1.0,2000,Summer,No Holiday,Yes,22,8,2018
575,14,17.4,39,2.9,520,Spring,No Holiday,Yes,26,3,2018
335,2,2.5,29,1.8,2000,Autumn,No Holiday,Yes,24,11,2018
2400,17,23.3,36,1.7,1960,Autumn,Holiday,Yes,10,3,2018
25,1,15.3,97,3.2,178,Spring,No Holiday,Yes,23,5,2018
1212,11,25.2,64,1.2,1938,Autumn,No Holiday,Yes,15,9,2018
852,13,7.4,22,4.5,1964,Spring,No Holiday,Yes,4,7,2018
585,1,9.9,62,3.5,2000,Autumn,No Holiday,Yes,27,10,2018
517,0,2.2,30,0.7,1879,Autumn,No Holiday,Yes,29,11,2018
40,7,-9.2,34,2.0,1945,Winter,No Holiday,Yes,2,11,2018
785,15,18.2,45,4.1,1908,Spring,No Holiday,Yes,28,3,2018
953,0,19.5,81,1.1,2000,Autumn,No Holiday,Yes,22,9,2018
267,23,26.1,84,1.9,1801,Summer,No Holiday,Yes,23,8,2018
142,3,14.0,67,2.3,1733,Spring,No Holiday,Yes,14,3,2018
688,20,7.9,54,2.3,1005,Spring,No Holiday,Yes,17,3,2018
1527,8,-1.5,68,1.1,1286,Autumn,No Holiday,Yes,30,11,2018
902,18,8.4,46,2.4,1823,Autumn,No Holiday,Yes,18,11,2018
1042,23,17.4,49,1.2,2000,Autumn,Holiday,Yes,25,9,2018
237,11,2.0,69,1.0,257,Winter,No Holiday,Yes,30,12,2017
499,22,3.9,68,3.0,737,Spring,No Holiday,Yes,4,6,2018
191,10,12.9,84,1.0,534,Autumn,No Holiday,Yes,26,10,2018
326,5,23.5,80,0.3,838,Summer,No Holiday,Yes,7,5,2018
363,7,18.1,96,0.9,557,Autumn,No Holiday,Yes,22,9,2018
1003,0,26.4,76,1.2,2000,Summer,No Holiday,Yes,17,7,2018
285,0,4.2,88,0.6,216,Winter,No Holiday,Yes,12,4,2017
2326,18,34.5,45,2.0,2000,Summer,No Holiday,Yes,8,8,2018
2287,8,22.1,44,1.4,1435,Summer,No Holiday,Yes,6,4,2018
215,4,31.1,54,1.9,2000,Summer,No Holiday,Yes,8,2,2018
1266,15,27.9,45,3.6,1558,Summer,No Holiday,Yes,20,6,2018
406,3,15.5,0,0.7,1420,Spring,Holiday,Yes,22,5,2018
30,13,21.2,97,1.1,760,Summer,No Holiday,Yes,7,1,2018
349,14,4.7,24,3.6,1552,Winter,No Holiday,Yes,19,1,2018
387,9,8.2,81,2.7,1273,Spring,No Holiday,Yes,19,3,2018
342,21,4.3,56,0.7,434,Winter,No Holiday,Yes,16,1,2018
383,17,3.8,20,1.3,2000,Winter,No Holiday,Yes,21,1,2018
2830,18,30.3,56,1.7,2000,Summer,No Holiday,Yes,21,8,2018
246,2,14.1,62,1.2,502,Spring,No Holiday,Yes,30,4,2018
1773,17,19.3,49,2.8,966,Autumn,No Holiday,Yes,15,10,2018
1185,9,20.5,66,1.1,1711,Autumn,No Holiday,Yes,17,9,2018
1039,15,20.2,21,4.8,1161,Spring,No Holiday,Yes,19,4,2018
60,6,22.3,93,0.6,1262,Summer,No Holiday,Yes,7,1,2018
118,0,22.0,97,1.6,152,Spring,No Holiday,Yes,17,5,2018
184,17,-5.9,27,3.6,1974,Winter,No Holiday,Yes,2,4,2018
22,18,15.4,97,1.9,340,Spring,No Holiday,Yes,5,12,2018
759,9,16.1,50,2.6,1628,Spring,No Holiday,Yes,5,5,2018
1164,14,25.9,43,2.7,1493,Spring,No Holiday,Yes,31,5,2018
1044,18,33.2,52,3.7,1986,Summer,No Holiday,Yes,8,4,2018
79,23,-14.9,35,2.8,2000,Winter,No Holiday,Yes,25,1,2018
720,12,6.6,35,1.3,1409,Autumn,No Holiday,Yes,30,11,2018
45,7,17.6,96,1.7,310,Autumn,No Holiday,Yes,21,9,2018
390,8,-5.2,58,2.2,1594,Winter,No Holiday,Yes,19,12,2017
321,20,3.7,58,1.3,474,Winter,No Holiday,Yes,15,1,2018
494,21,2.3,40,3.3,2000,Spring,No Holiday,Yes,20,3,2018
1049,9,24.1,69,0.9,1662,Summer,No Holiday,Yes,31,8,2018
169,1,-6.6,39,1.4,2000,Winter,No Holiday,Yes,28,12,2017
144,10,-8.5,43,4.0,1797,Winter,No Holiday,Yes,2,3,2018
47,9,18.2,96,1.3,1251,Autumn,No Holiday,Yes,21,9,2018
215,6,18.4,95,0.1,752,Autumn,No Holiday,Yes,22,9,2018
1079,20,15.6,64,2.7,686,Spring,No Holiday,Yes,29,3,2018
906,23,14.0,45,0.6,1901,Spring,No Holiday,Yes,25,4,2018
215,4,21.6,87,0.4,951,Autumn,No Holiday,Yes,9,6,2018
105,6,-9.8,37,1.7,2000,Winter,No Holiday,Yes,27,12,2017
2235,16,26.6,51,2.2,809,Summer,No Holiday,Yes,17,6,2018
97,1,-0.2,32,0.7,2000,Winter,No Holiday,Yes,22,1,2018
142,7,1.3,96,0.9,198,Autumn,No Holiday,Yes,25,11,2018
132,2,-2.2,88,1.4,348,Winter,No Holiday,Yes,21,12,2017
82,0,-10.5,52,2.4,2000,Winter,No Holiday,Yes,2,5,2018
2276,20,22.1,65,1.3,1611,Summer,No Holiday,Yes,13,6,2018
73,22,-1.7,85,1.2,1006,Winter,No Holiday,Yes,30,1,2018
585,16,6.6,50,4.0,645,Spring,No Holiday,Yes,4,6,2018
3172,18,25.0,69,1.5,1125,Summer,No Holiday,Yes,27,6,2018
1594,21,17.6,59,1.6,2000,Autumn,Holiday,Yes,10,3,2018
922,9,10.1,42,0.8,1911,Spring,No Holiday,Yes,16,4,2018
794,11,14.7,45,3.0,1799,Spring,No Holiday,Yes,5,3,2018
50,17,18.6,84,1.8,499,Spring,Holiday,Yes,22,5,2018
118,5,6.8,86,0.5,692,Autumn,No Holiday,Yes,21,11,2018
1686,8,23.1,80,0.2,1066,Summer,No Holiday,Yes,31,8,2018
878,10,26.4,55,0.9,901,Summer,No Holiday,Yes,25,6,2018
17,9,7.5,94,1.5,506,Spring,No Holiday,Yes,14,4,2018
366,16,5.3,49,1.8,982,Winter,No Holiday,Yes,14,1,2018
1363,15,26.7,42,2.6,1634,Summer,No Holiday,Yes,19,6,2018
983,0,21.1,64,1.5,2000,Autumn,No Holiday,Yes,9,5,2018
